Sols,elysium,oxia,mawrth_vallis,vernal,valles,aram,meridiani,eberswalde
45,11.833333333333332,11.833333333333332,11.833333333333332,11.833333333333332,11.833333333333332,11.833333333333332,11.833333333333332,11.833333333333332
46,11.880666666666666,11.927999999999999,11.975333333333332,11.880666666666666,11.785999999999998,11.880666666666666,11.833333333333332,11.738666666666663
47,11.880666666666666,11.927999999999999,11.975333333333332,11.880666666666666,11.785999999999998,11.880666666666666,11.833333333333332,11.738666666666663
48,11.880666666666666,11.927999999999999,11.975333333333332,11.880666666666666,11.785999999999998,11.880666666666666,11.833333333333332,11.738666666666663
49,11.880666666666666,11.927999999999999,11.975333333333332,11.880666666666666,11.785999999999998,11.880666666666666,11.833333333333332,11.738666666666663
50,11.880666666666666,11.927999999999999,11.975333333333332,11.880666666666666,11.785999999999998,11.880666666666666,11.833333333333332,11.738666666666663
51,11.880666666666666,11.927999999999999,11.975333333333332,11.880666666666666,11.785999999999998,11.880666666666666,11.833333333333332,11.738666666666663
52,11.880666666666666,11.927999999999999,11.975333333333332,11.880666666666666,11.785999999999998,11.880666666666666,11.833333333333332,11.738666666666663
53,11.880666666666666,11.927999999999999,11.975333333333332,11.880666666666666,11.785999999999998,11.880666666666666,11.833333333333332,11.738666666666663
54,11.880666666666666,11.927999999999999,11.975333333333332,11.880666666666666,11.785999999999998,11.880666666666666,11.833333333333332,11.738666666666663
55,11.880666666666666,12.022666666666666,12.07,11.880666666666666,11.691333333333334,11.880666666666666,11.833333333333332,11.596666666666664
56,11.880666666666666,12.022666666666666,12.07,11.880666666666666,11.691333333333334,11.880666666666666,11.833333333333332,11.596666666666664
57,11.880666666666666,12.117333333333331,12.164666666666667,11.927999999999999,11.644,11.880666666666666,11.833333333333332,11.454666666666666
58,11.880666666666666,12.117333333333331,12.164666666666667,11.927999999999999,11.644,11.880666666666666,11.833333333333332,11.454666666666666
59,11.880666666666666,12.117333333333331,12.164666666666667,11.927999999999999,11.644,11.880666666666666,11.833333333333332,11.454666666666666
60,11.880666666666666,12.117333333333331,12.164666666666667,11.927999999999999,11.644,11.880666666666666,11.833333333333332,11.454666666666666
61,11.880666666666666,12.117333333333331,12.164666666666667,11.927999999999999,11.644,11.880666666666666,11.833333333333332,11.454666666666666
62,11.880666666666666,12.117333333333331,12.164666666666667,11.927999999999999,11.644,11.880666666666666,11.833333333333332,11.454666666666666
63,11.880666666666666,12.117333333333331,12.164666666666667,11.927999999999999,11.644,11.880666666666666,11.833333333333332,11.454666666666666
64,11.880666666666666,12.117333333333331,12.164666666666667,11.927999999999999,11.644,11.880666666666666,11.833333333333332,11.454666666666666
65,11.880666666666666,12.212,12.306666666666665,11.975333333333332,11.549333333333331,11.880666666666666,11.785999999999998,11.359999999999998
66,11.880666666666666,12.212,12.306666666666665,11.975333333333332,11.549333333333331,11.880666666666666,11.785999999999998,11.359999999999998
67,11.880666666666666,12.212,12.306666666666665,11.975333333333332,11.549333333333331,11.880666666666666,11.785999999999998,11.359999999999998
68,11.880666666666666,12.212,12.306666666666665,11.975333333333332,11.549333333333331,11.880666666666666,11.785999999999998,11.359999999999998
69,11.880666666666666,12.212,12.306666666666665,11.975333333333332,11.549333333333331,11.880666666666666,11.785999999999998,11.359999999999998
70,11.880666666666666,12.212,12.306666666666665,11.975333333333332,11.549333333333331,11.880666666666666,11.785999999999998,11.359999999999998
71,11.880666666666666,12.212,12.306666666666665,11.975333333333332,11.549333333333331,11.880666666666666,11.785999999999998,11.359999999999998
72,11.880666666666666,12.212,12.306666666666665,11.975333333333332,11.549333333333331,11.880666666666666,11.785999999999998,11.359999999999998
73,11.927999999999999,12.306666666666665,12.401333333333332,11.975333333333332,11.501999999999999,11.927999999999999,11.785999999999998,11.217999999999998
74,11.927999999999999,12.306666666666665,12.401333333333332,11.975333333333332,11.501999999999999,11.927999999999999,11.785999999999998,11.217999999999998
75,11.927999999999999,12.306666666666665,12.401333333333332,11.975333333333332,11.501999999999999,11.927999999999999,11.785999999999998,11.217999999999998
76,11.927999999999999,12.306666666666665,12.401333333333332,11.975333333333332,11.501999999999999,11.927999999999999,11.785999999999998,11.217999999999998
77,11.927999999999999,12.306666666666665,12.401333333333332,11.975333333333332,11.501999999999999,11.927999999999999,11.785999999999998,11.217999999999998
78,11.927999999999999,12.306666666666665,12.401333333333332,11.975333333333332,11.501999999999999,11.927999999999999,11.785999999999998,11.217999999999998
79,11.927999999999999,12.306666666666665,12.401333333333332,11.975333333333332,11.501999999999999,11.927999999999999,11.785999999999998,11.217999999999998
80,11.927999999999999,12.306666666666665,12.401333333333332,11.975333333333332,11.501999999999999,11.927999999999999,11.785999999999998,11.217999999999998
81,11.927999999999999,12.401333333333332,12.495999999999999,12.022666666666666,11.454666666666666,11.927999999999999,11.785999999999998,11.123333333333333
82,11.927999999999999,12.401333333333332,12.495999999999999,12.022666666666666,11.454666666666666,11.927999999999999,11.785999999999998,11.123333333333333
83,11.927999999999999,12.401333333333332,12.495999999999999,12.022666666666666,11.454666666666666,11.927999999999999,11.785999999999998,11.123333333333333
84,11.927999999999999,12.401333333333332,12.495999999999999,12.022666666666666,11.454666666666666,11.927999999999999,11.785999999999998,11.123333333333333
85,11.927999999999999,12.401333333333332,12.495999999999999,12.022666666666666,11.454666666666666,11.927999999999999,11.785999999999998,11.123333333333333
